modality,split,metric,value
protein,94,tf_topology,0.15538847117794485
protein,94,source_r2,0.015863046899966274
protein,95,abundance,0.0558444059310611
protein,95,prevalence,0.2668335579947365
protein,95,distance,0.4868686868686869
protein,95,dispersion,0.2932330827067669
protein,95,omega2,1.6713322582844115
protein,95,deff,0.24971048628377462
protein,95,tf_topology,0.44853092123737104
protein,95,source_r2,0.0315561610616481
protein,96,abundance,0.04730727261056544
protein,96,prevalence,0.16997239874189618
protein,96,distance,0.5696969696969697
protein,96,dispersion,0.19047619047619047
protein,96,omega2,0.9893768056670242
protein,96,deff,0.26921179713966975
protein,96,tf_topology,0.3333333333333333
protein,96,source_r2,0.025030002127959854
protein,97,abundance,0.07606393221644514
protein,97,prevalence,0.16560754862314664
protein,97,distance,0.2808080808080808
protein,97,dispersion,0.3659147869674185
protein,97,omega2,1.2829810395514858
protein,97,deff,0.19470765865796474
protein,97,tf_topology,0.18045112781954886
protein,97,source_r2,0.02608000588942683
protein,98,abundance,0.11079016624943838
protein,98,prevalence,0.28249566724436737
protein,98,distance,0.301010101010101
protein,98,dispersion,0.3132832080200501
protein,98,omega2,0.7086874356233808
protein,98,deff,0.35381854323710843
protein,98,tf_topology,0.40777363130492156
protein,98,source_r2,0.0236541061724758
protein,99,abundance,0.10719558379870331
protein,99,prevalence,0.26952949483278776
protein,99,distance,0.3225925925925926
protein,99,dispersion,0.45112781954887216
protein,99,omega2,0.6127419463016108
protein,99,deff,0.21299792693226505
protein,99,tf_topology,0.22055137844611528
protein,99,source_r2,0.010691542375772705
protein,100,abundance,0.15726298221965473
protein,100,prevalence,0.11464150458951156
protein,100,distance,0.6797979797979798
protein,100,dispersion,0.3684210526315789
protein,100,omega2,2.3761226649560547
protein,100,deff,0.15739835539140096
protein,100,tf_topology,0.5082641886133432
protein,100,source_r2,0.04433872740099669
protein,101,abundance,0.021631683676744284
protein,101,prevalence,0.21618845882277415
protein,101,distance,0.1898989898989899
protein,101,dispersion,0.18045112781954886
protein,101,omega2,0.27453636931323155
protein,101,deff,0.2522174528737908
protein,101,tf_topology,0.16040100250626566
protein,101,source_r2,0.01426160786312968
protein,102,abundance,0.03928365106874643
protein,102,prevalence,0.22536748186661537
protein,102,distance,0.3748148148148148
protein,102,dispersion,0.42355889724310775
protein,102,omega2,0.9492545727225322
protein,102,deff,0.13843292194368495
protein,102,tf_topology,0.19298245614035087
protein,102,source_r2,0.01094557109554444
protein,103,abundance,0.034084344309647574
protein,103,prevalence,0.2575903459785609
protein,103,distance,0.38181818181818183
protein,103,dispersion,0.20802005012531327
protein,103,omega2,0.4886812207149335
protein,103,deff,0.15550553118083582
protein,103,tf_topology,0.21052631578947367
protein,103,source_r2,0.019750208354832443
protein,104,abundance,0.08453687656460618
protein,104,prevalence,0.2880801078374735
protein,104,distance,0.18691358024691357
protein,104,dispersion,0.23057644110275688
protein,104,omega2,0.4817950069774791
protein,104,deff,0.6167292092280567
protein,104,tf_topology,0.3702446912089074
protein,104,source_r2,0.017139299306986107
protein,105,abundance,0.10803004043905251
protein,105,prevalence,0.24205661467359907
protein,105,distance,0.31414141414141417
protein,105,dispersion,0.20300751879699247
protein,105,omega2,0.3308518380009384
protein,105,deff,0.5438879177338033
protein,105,tf_topology,0.24561403508771928
protein,105,source_r2,0.014380019802529164
protein,106,abundance,0.08684767956865014
protein,106,prevalence,0.16066499775338594
protein,106,distance,0.3525252525252525
protein,106,dispersion,0.2706766917293233
protein,106,omega2,0.9606516554706656
protein,106,deff,0.3059187559066521
protein,106,tf_topology,0.3358395989974937
protein,106,source_r2,0.021678044375320383
protein,107,abundance,0.06861801142563706
protein,107,prevalence,0.1642595802041209
protein,107,distance,0.18686868686868688
protein,107,dispersion,0.19047619047619047
protein,107,omega2,0.11824695217778507
protein,107,deff,0.33881449357424226
protein,107,tf_topology,0.21303258145363407
protein,107,source_r2,0.013106570491220156
protein,108,abundance,0.08453687656460629
protein,108,prevalence,0.2898132100905064
protein,108,distance,0.30707070707070705
protein,108,dispersion,0.22055137844611528
protein,108,omega2,0.7327039214794199
protein,108,deff,0.501890537537582
protein,108,tf_topology,0.5739073122121603
protein,108,source_r2,0.03782558566337029
protein,109,abundance,0.09724629308684762
protein,109,prevalence,0.2889145644778227
protein,109,distance,0.3333333333333333
protein,109,dispersion,0.21804511278195488
protein,109,omega2,0.8240511066028114
protein,109,deff,0.2158810243290245
protein,109,tf_topology,0.2731829573934837
protein,109,source_r2,0.017488176381944
protein,110,abundance,0.11470569356184612
protein,110,prevalence,0.12985429103280055
protein,110,distance,0.19901234567901235
protein,110,dispersion,0.2807017543859649
protein,110,omega2,0.25563287960036646
protein,110,deff,0.11065841604933438
protein,110,tf_topology,0.28065562034128133
protein,110,source_r2,0.013976703642744647
protein,111,abundance,0.10103344245458634
protein,111,prevalence,0.13306373964952822
protein,111,distance,0.3656565656565657
protein,111,dispersion,0.13784461152882205
protein,111,omega2,0.42126051118182295
protein,111,deff,0.018120953673919454
protein,111,tf_topology,0.2607728420085534
protein,111,source_r2,0.017072525374176053
protein,112,abundance,0.08306053020091153
protein,112,prevalence,0.23499582771679828
protein,112,distance,0.3717171717171717
protein,112,dispersion,0.21303258145363407
protein,112,omega2,0.6734652632303779
protein,112,deff,0.013427670042320075
protein,112,tf_topology,0.21052631578947367
protein,112,source_r2,0.021467538174752825
protein,113,abundance,0.05783426407343217
protein,113,prevalence,0.17401630399897294
protein,113,distance,0.13636363636363635
protein,113,dispersion,0.16541353383458646
protein,113,omega2,0.12031107898861534
protein,113,deff,0.08311884528674575
protein,113,tf_topology,0.2706766917293233
protein,113,source_r2,0.015129017686777121
protein,114,abundance,0.07901662494383466
protein,114,prevalence,0.26612747929905645
protein,114,distance,0.22424242424242424
protein,114,dispersion,0.2832080200501253
protein,114,omega2,0.6392744522671561
protein,114,deff,0.21871649889296693
protein,114,tf_topology,0.3814663764287359
protein,114,source_r2,0.024157168863269945
protein,115,abundance,0.02965530521856352
protein,115,prevalence,0.23993837858655886
protein,115,distance,0.2737373737373737
protein,115,dispersion,0.3408521303258145
protein,115,omega2,0.8507950701673437
protein,115,deff,0.1646943646721648
protein,115,tf_topology,0.2932330827067669
protein,115,source_r2,0.01999430299222381
protein,116,abundance,0.07022273573400095
protein,116,prevalence,0.19596893253739012
protein,116,distance,0.28012345679012346
protein,116,dispersion,0.556390977443609
protein,116,omega2,1.4829588560121696
protein,116,deff,0.007456815689145029
protein,116,tf_topology,0.20300751879699247
protein,116,source_r2,0.022770272326244498
protein,117,abundance,0.08306053020091153
protein,117,prevalence,0.14230695166570384
protein,117,distance,0.38686868686868686
protein,117,dispersion,0.43107769423558895
protein,117,omega2,1.5068148765414895
protein,117,deff,0.22677749145874065
protein,117,tf_topology,0.40628011116157947
protein,117,source_r2,0.03445043418503562
protein,118,abundance,0.011746581937223222
protein,118,prevalence,0.2180499390204763
protein,118,distance,0.1119753086419753
protein,118,dispersion,0.24561403508771928
protein,118,omega2,0.08001576219792958
protein,118,deff,0.02885674017120967
protein,118,tf_topology,0.19799498746867167
protein,118,source_r2,0.016143469925925427
protein,119,abundance,0.09750304897618589
protein,119,prevalence,0.1759419731690096
protein,119,distance,0.4575757575757576
protein,119,dispersion,0.2656641604010025
protein,119,omega2,1.53278270920261
protein,119,deff,0.2505985993533141
protein,119,tf_topology,0.3132832080200501
protein,119,source_r2,0.030646345792050087
protein,120,abundance,0.15617176968996727
protein,120,prevalence,0.2997625008023621
protein,120,distance,0.31717171717171716
protein,120,dispersion,0.39348370927318294
protein,120,omega2,1.1563398051202596
protein,120,deff,0.40334479745702684
protein,120,tf_topology,0.3308270676691729
protein,120,source_r2,0.022263208900838206
protein,121,abundance,0.16939469799088513
protein,121,prevalence,0.16021567494704403
protein,121,distance,0.1595959595959596
protein,121,dispersion,0.16040100250626566
protein,121,omega2,0.43920459549239427
protein,121,deff,0.27057848065206974
protein,121,tf_topology,0.4564975465920079
protein,121,source_r2,0.014672491758256865
protein,122,abundance,0.09820912767186607
protein,122,prevalence,0.21606008087810513
protein,122,distance,0.2802469135802469
protein,122,dispersion,0.44110275689223055
protein,122,omega2,0.9904820322107002
protein,122,deff,0.20616024288772133
protein,122,tf_topology,0.24561403508771928
protein,122,source_r2,0.016027261777896155
protein,123,abundance,0.1659284934848193
protein,123,prevalence,0.16079337569805507
protein,123,distance,0.39595959595959596
protein,123,dispersion,0.22055137844611528
protein,123,omega2,0.9757017035528963
protein,123,deff,0.4901863266476164
protein,123,tf_topology,0.5984499504149884
protein,123,source_r2,0.030636996243410763
protein,124,abundance,0.14307721933371842
protein,124,prevalence,0.12305025996533803
protein,124,distance,0.3373737373737374
protein,124,dispersion,0.19047619047619047
protein,124,omega2,0.3021459280424143
protein,124,deff,0.16813684762849818
protein,124,tf_topology,0.23308270676691728
protein,124,source_r2,0.021189573976347912
protein,125,abundance,0.11278002439180956
protein,125,prevalence,0.1363373772385904
protein,125,distance,0.29494949494949496
protein,125,dispersion,0.21804511278195488
protein,125,omega2,0.9264389023588173
protein,125,deff,0.2756661960989429
protein,125,tf_topology,0.3817339064656721
protein,125,source_r2,0.020285062041067663
protein,126,abundance,0.06502342897490221
protein,126,prevalence,0.16021567494704414
protein,126,distance,0.21414141414141413
protein,126,dispersion,0.18295739348370926
protein,126,omega2,0.25775278477561875
protein,126,deff,0.061757524870377105
protein,126,tf_topology,0.24561403508771928
protein,126,source_r2,0.014686321476904567
protein,127,abundance,0.10674626099236151
protein,127,prevalence,0.16522241478913924
protein,127,distance,0.30808080808080807
protein,127,dispersion,0.17794486215538846
protein,127,omega2,0.5958173706454963
protein,127,deff,0.033666863212219386
protein,127,tf_topology,0.17974539212752189
protein,127,source_r2,0.01414640886907076
protein,128,abundance,0.04672957185955462
protein,128,prevalence,0.18980679119327304
protein,128,distance,0.13333333333333333
protein,128,dispersion,0.20300751879699247
protein,128,omega2,0.5115163638884904
protein,128,deff,0.14217447137935632
protein,128,tf_topology,0.19047619047619047
protein,128,source_r2,0.00958928622536976
protein,129,abundance,0.039155273124077294
protein,129,prevalence,0.22312086783490603
protein,129,distance,0.29432098765432096
protein,129,dispersion,0.3408521303258145
protein,129,omega2,0.3755212033402963
protein,129,deff,0.16607972671805857
protein,129,tf_topology,0.21303258145363407
protein,129,source_r2,0.014991353145015021
protein,130,abundance,0.019192502728031302
protein,130,prevalence,0.21484049040374864
protein,130,distance,0.3414141414141414
protein,130,dispersion,0.2832080200501253
protein,130,omega2,0.031155213906560644
protein,130,deff,0.07051031634914887
protein,130,tf_topology,0.23308270676691728
protein,130,source_r2,0.014000654723276117
protein,131,abundance,0.10488478079465946
protein,131,prevalence,0.14442518775274404
protein,131,distance,0.2
protein,131,dispersion,0.40852130325814534
protein,131,omega2,0.8237465394027073
protein,131,deff,0.4179683835095419
protein,131,tf_topology,0.21739162601431097
protein,131,source_r2,0.013969109471434938
protein,132,abundance,0.02259451826176262
protein,132,prevalence,0.2004621606008088
protein,132,distance,0.2636363636363636
protein,132,dispersion,0.2882205513784461
protein,132,omega2,0.4545083439763728
protein,132,deff,0.21216097502364106
protein,132,tf_topology,0.17794486215538846
protein,132,source_r2,0.01641458302870671
protein,133,abundance,0.1817831696514539
protein,133,prevalence,0.14237114063803846
protein,133,distance,0.3717171717171717
protein,133,dispersion,0.39849624060150374
protein,133,omega2,0.9273742056033074
protein,133,deff,0.7799447999972964
protein,133,tf_topology,0.39136788778906656
protein,133,source_r2,0.024615098478413828
protein,134,abundance,0.023621541819115466
protein,134,prevalence,0.20251620771551448
protein,134,distance,0.3474747474747475
protein,134,dispersion,0.16541353383458646
protein,134,omega2,0.698371681516298
protein,134,deff,0.13173373042807313
protein,134,tf_topology,0.18295739348370926
protein,134,source_r2,0.025081410117513213
protein,135,abundance,0.030489761858912612
protein,135,prevalence,0.23274921368508894
protein,135,distance,0.6616161616161617
protein,135,dispersion,0.2781954887218045
protein,135,omega2,2.829859607614125
protein,135,deff,0.2256668237906448
protein,135,tf_topology,0.4492444908635957
protein,135,source_r2,0.05241099769858879
protein,136,abundance,0.0421079658514667
protein,136,prevalence,0.17902304384106815
protein,136,distance,0.1898989898989899
protein,136,dispersion,0.18295739348370926
protein,136,omega2,0.45569082934187716
protein,136,deff,0.2646967888583101
protein,136,tf_topology,0.19298245614035087
protein,136,source_r2,0.01285208858239183
protein,137,abundance,0.0358174465626806
protein,137,prevalence,0.18313113807047954
protein,137,distance,0.1414141414141414
protein,137,dispersion,0.2706766917293233
protein,137,omega2,0.41340707583918535
protein,137,deff,0.001167363464456804
protein,137,tf_topology,0.23834249683945355
protein,137,source_r2,0.017420841994269107
protein,138,abundance,0.09981385198022974
protein,138,prevalence,0.3003402015533731
protein,138,distance,0.26262626262626265
protein,138,dispersion,0.2781954887218045
protein,138,omega2,0.5969274067106639
protein,138,deff,0.4587093201942281
protein,138,tf_topology,0.48182417014389367
protein,138,source_r2,0.020242715621640626
protein,139,abundance,0.050452532254958604
protein,139,prevalence,0.2313370562937287
protein,139,distance,0.1898989898989899
