modality,split,metric,value
gene,292,source_r2,0.030189112446789984
gene,293,abundance,0.24317617866004962
gene,293,prevalence,0.08684863523573201
gene,293,distance,0.52
gene,293,dispersion,0.6
gene,293,omega2,0.5920427507444913
gene,293,deff,0.35944827283680286
gene,293,library_sparsity,0.5
gene,293,source_r2,0.03871117980698409
gene,294,abundance,0.07444168734491315
gene,294,prevalence,0.08188585607940446
gene,294,distance,0.24
gene,294,dispersion,0.4
gene,294,omega2,0.12230068044502614
gene,294,deff,0.22792160752453794
gene,294,library_sparsity,0.4
gene,294,source_r2,0.00836542013419245
gene,295,abundance,0.17369727047146402
gene,295,prevalence,0.1315136476426799
gene,295,distance,0.4
gene,295,dispersion,0.7
gene,295,omega2,0.11630245108330367
gene,295,deff,0.5768837827329418
gene,295,library_sparsity,0.4
gene,295,source_r2,0.0841959429213613
gene,296,abundance,0.052109181141439205
gene,296,prevalence,0.02977667493796526
gene,296,distance,0.48
gene,296,dispersion,0.6
gene,296,omega2,0.7415834899609873
gene,296,deff,0.07094840645442342
gene,296,library_sparsity,0.5
gene,296,source_r2,0.007889604053176309
gene,297,abundance,0.06947890818858561
gene,297,prevalence,0.11662531017369727
gene,297,distance,0.45
gene,297,dispersion,0.8
gene,297,omega2,1.2397456150579826
gene,297,deff,0.0013702081745210664
gene,297,library_sparsity,0.4
gene,297,source_r2,0.08488144689527186
gene,298,abundance,0.03970223325062035
gene,298,prevalence,0.06451612903225806
gene,298,distance,0.45
gene,298,dispersion,0.7
gene,298,omega2,1.111817380075467
gene,298,deff,0.002847031176074106
gene,298,library_sparsity,0.4
gene,298,source_r2,0.037299179585704244
gene,299,abundance,0.09925558312655088
gene,299,prevalence,0.03970223325062035
gene,299,distance,0.3
gene,299,dispersion,0.4
gene,299,omega2,0.4621760176788618
gene,299,deff,0.40112129335261637
gene,299,library_sparsity,0.3
gene,299,source_r2,0.005261176344637321
gene,300,abundance,0.06699751861042183
gene,300,prevalence,0.08684863523573201
gene,300,distance,0.35
gene,300,dispersion,0.7
gene,300,omega2,0.6577259697397022
gene,300,deff,0.14035207262631952
gene,300,library_sparsity,0.3
gene,300,source_r2,0.02986854079904059
gene,301,abundance,0.06451612903225806
gene,301,prevalence,0.019851116625310174
gene,301,distance,0.16
gene,301,dispersion,0.5
gene,301,omega2,0.5047079642224049
gene,301,deff,0.14369000645813224
gene,301,library_sparsity,0.3
gene,301,source_r2,0.002264833299188875
gene,302,abundance,0.12406947890818859
gene,302,prevalence,0.11662531017369727
gene,302,distance,0.25
gene,302,dispersion,0.5
gene,302,omega2,0.17196510453125388
gene,302,deff,0.4727427348587844
gene,302,library_sparsity,0.4
gene,302,source_r2,0.028386626897455865
gene,303,abundance,0.08436724565756824
gene,303,prevalence,0.0967741935483871
gene,303,distance,0.28
gene,303,dispersion,0.6
gene,303,omega2,0.12392872523590712
gene,303,deff,0.5681199675114816
gene,303,library_sparsity,0.5
gene,303,source_r2,0.025494421203014494
gene,304,abundance,0.17121588089330025
gene,304,prevalence,0.13399503722084366
gene,304,distance,0.4
gene,304,dispersion,0.7
gene,304,omega2,0.06793047228820569
gene,304,deff,0.5571969783125102
gene,304,library_sparsity,0.5
gene,304,source_r2,0.08591447709532721
gene,305,abundance,0.052109181141439205
gene,305,prevalence,0.017369727047146403
gene,305,distance,0.24
gene,305,dispersion,0.4
gene,305,omega2,0.3212193332149083
gene,305,deff,0.17864662966781888
gene,305,library_sparsity,0.3
gene,305,source_r2,0.006917183792877189
gene,306,abundance,0.04218362282878412
gene,306,prevalence,0.09181141439205956
gene,306,distance,0.25
gene,306,dispersion,0.6
gene,306,omega2,0.3858683357538062
gene,306,deff,0.395284764401102
gene,306,library_sparsity,0.4
gene,306,source_r2,0.03174669457090991
gene,307,abundance,0.05459057071960298
gene,307,prevalence,0.02481389578163772
gene,307,distance,0.16
gene,307,dispersion,0.4
gene,307,omega2,0.3493987968627182
gene,307,deff,0.18952264614501257
gene,307,library_sparsity,0.4
gene,307,source_r2,0.008185949081140887
gene,308,abundance,0.04218362282878412
gene,308,prevalence,0.08188585607940446
gene,308,distance,0.3
gene,308,dispersion,0.6
gene,308,omega2,0.4379250392071884
gene,308,deff,0.40985735521542194
gene,308,library_sparsity,0.4
gene,308,source_r2,0.03106253680660579
gene,309,abundance,0.11910669975186104
gene,309,prevalence,0.06699751861042183
gene,309,distance,0.28
gene,309,dispersion,0.5
gene,309,omega2,0.12349820178667992
gene,309,deff,0.509753628906299
gene,309,library_sparsity,0.3
gene,309,source_r2,0.027388001571912658
gene,310,abundance,0.11662531017369727
gene,310,prevalence,0.034739454094292806
gene,310,distance,0.3
gene,310,dispersion,0.5
gene,310,omega2,0.8676525081616019
gene,310,deff,0.28721957002770304
gene,310,library_sparsity,0.4
gene,310,source_r2,0.00029439060661567745
gene,311,abundance,0.11910669975186104
gene,311,prevalence,0.04714640198511166
gene,311,distance,0.35
gene,311,dispersion,0.8
gene,311,omega2,1.3097599660499728
gene,311,deff,0.23376478090278932
gene,311,library_sparsity,0.3
gene,311,source_r2,0.015126038727498563
gene,312,abundance,0.1141439205955335
gene,312,prevalence,0.03970223325062035
gene,312,distance,0.32
gene,312,dispersion,0.4
gene,312,omega2,0.47871742428611885
gene,312,deff,0.15849667005153292
gene,312,library_sparsity,0.4
gene,312,source_r2,0.013826847627511043
gene,313,abundance,0.08684863523573201
gene,313,prevalence,0.062034739454094295
gene,313,distance,0.32
gene,313,dispersion,0.7
gene,313,omega2,1.2496842338972332
gene,313,deff,0.006890649223251485
gene,313,library_sparsity,0.3
gene,313,source_r2,0.015458302669615651
gene,314,abundance,0.04466501240694789
gene,314,prevalence,0.06451612903225806
gene,314,distance,0.28
gene,314,dispersion,0.6
gene,314,omega2,0.5733047377108489
gene,314,deff,0.4472174453587487
gene,314,library_sparsity,0.2
gene,314,source_r2,0.025140077396944342
gene,315,abundance,0.12903225806451613
gene,315,prevalence,0.0967741935483871
gene,315,distance,0.36
gene,315,dispersion,0.7
gene,315,omega2,0.08420353715969399
gene,315,deff,0.2685208755069073
gene,315,library_sparsity,0.4
gene,315,source_r2,0.03245480968996716
gene,316,abundance,0.062034739454094295
gene,316,prevalence,0.07444168734491315
gene,316,distance,0.35
gene,316,dispersion,0.7
gene,316,omega2,0.7637533910752166
gene,316,deff,0.10371159722476397
gene,316,library_sparsity,0.3
gene,316,source_r2,0.03347123499327523
gene,317,abundance,0.0967741935483871
gene,317,prevalence,0.09181141439205956
gene,317,distance,0.45
gene,317,dispersion,0.8
gene,317,omega2,1.3699702843997827
gene,317,deff,0.23091187086938608
gene,317,library_sparsity,0.4
gene,317,source_r2,0.01741632039091375
gene,318,abundance,0.09429280397022333
gene,318,prevalence,0.06947890818858561
gene,318,distance,0.25
gene,318,dispersion,0.5
gene,318,omega2,0.34831695976048516
gene,318,deff,0.39430305403120347
gene,318,library_sparsity,0.4
gene,318,source_r2,0.025476979045387736
gene,319,abundance,0.07692307692307693
gene,319,prevalence,0.1141439205955335
gene,319,distance,0.5
gene,319,dispersion,0.9
gene,319,omega2,1.4734134050985261
gene,319,deff,0.14797955563790546
gene,319,library_sparsity,0.5
gene,319,source_r2,0.11038795174741697
gene,320,abundance,0.11662531017369727
gene,320,prevalence,0.052109181141439205
gene,320,distance,0.28
gene,320,dispersion,0.4
gene,320,omega2,0.3303555998253311
gene,320,deff,0.24577071107683346
gene,320,library_sparsity,0.4
gene,320,source_r2,0.009778153047779601
gene,321,abundance,0.1141439205955335
gene,321,prevalence,0.15632754342431762
gene,321,distance,0.6
gene,321,dispersion,0.9
gene,321,omega2,1.6049595102392331
gene,321,deff,0.21966960173386135
gene,321,library_sparsity,0.6
gene,321,source_r2,0.1935377670237047
gene,322,abundance,0.06947890818858561
gene,322,prevalence,0.10421836228287841
gene,322,distance,0.5
gene,322,dispersion,0.9
gene,322,omega2,1.4805240580760213
gene,322,deff,0.14094521875255955
gene,322,library_sparsity,0.5
gene,322,source_r2,0.10599608918572452
gene,323,abundance,0.11662531017369727
gene,323,prevalence,0.10669975186104218
gene,323,distance,0.36
gene,323,dispersion,0.7
gene,323,omega2,1.3915922442184807
gene,323,deff,0.2202096286748002
gene,323,library_sparsity,0.5
gene,323,source_r2,0.0371885907339172
gene,324,abundance,0.14392059553349876
gene,324,prevalence,0.05459057071960298
gene,324,distance,0.32
gene,324,dispersion,0.4
gene,324,omega2,0.6979966132341905
gene,324,deff,0.3894492946280287
gene,324,library_sparsity,0.3
gene,324,source_r2,0.0060341032850917175
gene,325,abundance,0.04962779156327544
gene,325,prevalence,0.03225806451612903
gene,325,distance,0.28
gene,325,dispersion,0.4
gene,325,omega2,0.27983791157978033
gene,325,deff,0.24142217607225758
gene,325,library_sparsity,0.2
gene,325,source_r2,0.005148866761178115
gene,326,abundance,0.07196029776674938
gene,326,prevalence,0.03722084367245657
gene,326,distance,0.32
gene,326,dispersion,0.4
gene,326,omega2,0.24009398762260037
gene,326,deff,0.22411571726413954
gene,326,library_sparsity,0.4
gene,326,source_r2,0.0165510570216533
gene,327,abundance,0.08684863523573201
gene,327,prevalence,0.06947890818858561
gene,327,distance,0.2
gene,327,dispersion,0.5
gene,327,omega2,0.2848541781956026
gene,327,deff,0.3775934356762138
gene,327,library_sparsity,0.3
gene,327,source_r2,0.028062371548695456
gene,328,abundance,0.07444168734491315
gene,328,prevalence,0.09181141439205956
gene,328,distance,0.24
gene,328,dispersion,0.4
gene,328,omega2,0.15577135048000323
gene,328,deff,0.20630640954242774
gene,328,library_sparsity,0.6
gene,328,source_r2,0.009451428409513156
gene,329,abundance,0.04466501240694789
gene,329,prevalence,0.06451612903225806
gene,329,distance,0.3
gene,329,dispersion,0.7
gene,329,omega2,1.0092711707068038
gene,329,deff,0.022374548082333162
gene,329,library_sparsity,0.3
gene,329,source_r2,0.02340500607196535
gene,330,abundance,0.12158808933002481
gene,330,prevalence,0.07692307692307693
gene,330,distance,0.52
gene,330,dispersion,0.7
gene,330,omega2,0.8310959690383957
gene,330,deff,0.07638071516681828
gene,330,library_sparsity,0.4
gene,330,source_r2,0.05833210400400699
gene,331,abundance,0.08436724565756824
gene,331,prevalence,0.10669975186104218
gene,331,distance,0.25
gene,331,dispersion,0.5
gene,331,omega2,0.211269168423433
gene,331,deff,0.33406212858334255
gene,331,library_sparsity,0.4
gene,331,source_r2,0.03131256535264654
gene,332,abundance,0.13895781637717122
gene,332,prevalence,0.03970223325062035
gene,332,distance,0.4
gene,332,dispersion,0.6
gene,332,omega2,1.1226712950906306
gene,332,deff,0.22762786594932974
gene,332,library_sparsity,0.3
gene,332,source_r2,0.0008565104629642996
gene,333,abundance,0.052109181141439205
gene,333,prevalence,0.022332506203473945
gene,333,distance,0.32
gene,333,dispersion,0.5
gene,333,omega2,0.2606485757524798
gene,333,deff,0.26637243256297033
gene,333,library_sparsity,0.2
gene,333,source_r2,0.004276952101211822
gene,334,abundance,0.03970223325062035
gene,334,prevalence,0.05459057071960298
gene,334,distance,0.3
gene,334,dispersion,0.6
gene,334,omega2,0.4993373163323525
gene,334,deff,0.41796860596890045
gene,334,library_sparsity,0.2
gene,334,source_r2,0.02762561848371053
gene,335,abundance,0.1662531017369727
gene,335,prevalence,0.07444168734491315
gene,335,distance,0.44
gene,335,dispersion,0.6
gene,335,omega2,0.43285511448646175
gene,335,deff,0.37157243771525866
gene,335,library_sparsity,0.4
gene,335,source_r2,0.031807757067636215
gene,336,abundance,0.04218362282878412
gene,336,prevalence,0.02729528535980149
gene,336,distance,0.28
gene,336,dispersion,0.4
gene,336,omega2,0.0031944840713878414
gene,336,deff,0.29698900972527686
gene,336,library_sparsity,0.2
gene,336,source_r2,0.018547210497317015
gene,337,abundance,0.06947890818858561
gene,337,prevalence,0.04466501240694789
gene,337,distance,0.28
gene,337,dispersion,0.4
gene,337,omega2,0.19048954180058922
gene,337,deff,0.2614025472799809
gene,337,library_sparsity,0.3
gene,337,source_r2,0.013276991217248381
gene,338,abundance,0.16129032258064516
gene,338,prevalence,0.052109181141439205
gene,338,distance,0.25
gene,338,dispersion,0.4
gene,338,omega2,0.6332160855126945
gene,338,deff,0.3914032154779315
gene,338,library_sparsity,0.3
gene,338,source_r2,0.005838383757455708
gene,339,abundance,0.11662531017369727
gene,339,prevalence,0.05707196029776675
gene,339,distance,0.24
gene,339,dispersion,0.5
gene,339,omega2,0.10163823281886852
gene,339,deff,0.4826552265306468
gene,339,library_sparsity,0.4
gene,339,source_r2,0.024990110271886478
gene,340,abundance,0.052109181141439205
gene,340,prevalence,0.01240694789081886
gene,340,distance,0.28
gene,340,dispersion,0.5
gene,340,omega2,0.34489762720770906
gene,340,deff,0.18214560380998215
gene,340,library_sparsity,0.3
gene,340,source_r2,0.006606223097602712
gene,341,abundance,0.05955334987593052
gene,341,prevalence,0.1141439205955335
gene,341,distance,0.28
gene,341,dispersion,0.4
gene,341,omega2,0.09928760656930914
gene,341,deff,0.2328055067267252
gene,341,library_sparsity,0.3
gene,341,source_r2,0.007613811789506763
gene,342,abundance,0.05459057071960298
gene,342,prevalence,0.06947890818858561
gene,342,distance,0.48
gene,342,dispersion,0.7
gene,342,omega2,0.9411893833831853
gene,342,deff,0.05606770262368447
gene,342,library_sparsity,0.4
gene,342,source_r2,0.0436458098502141
gene,343,abundance,0.05955334987593052
gene,343,prevalence,0.052109181141439205
gene,343,distance,0.4
gene,343,dispersion,0.8
gene,343,omega2,1.1366408910704182
gene,343,deff,0.2847919172106578
gene,343,library_sparsity,0.3
gene,343,source_r2,0.023691774921413753
gene,344,abundance,0.1588089330024814
gene,344,prevalence,0.08933002481389578
gene,344,distance,0.4
gene,344,dispersion,0.5
gene,344,omega2,0.9444292489992873
gene,344,deff,0.33235150897106464
gene,344,library_sparsity,0.3
gene,344,source_r2,0.007947069858465048
gene,345,abundance,0.06947890818858561
gene,345,prevalence,0.11166253101736973
gene,345,distance,0.45
gene,345,dispersion,0.8
gene,345,omega2,1.627340763276248
gene,345,deff,0.08907283270968294
gene,345,library_sparsity,0.5
gene,345,source_r2,0.05620606700891047
gene,346,abundance,0.08933002481389578
gene,346,prevalence,0.08933002481389578
gene,346,distance,0.2
gene,346,dispersion,0.5
gene,346,omega2,0.3499537474283594
gene,346,deff,0.42377906207036087
gene,346,library_sparsity,0.4
gene,346,source_r2,0.026159905386570835
gene,347,abundance,0.08436724565756824
gene,347,prevalence,0.06699751861042183
gene,347,distance,0.25
gene,347,dispersion,0.6
gene,347,omega2,0.14981721648153498
gene,347,deff,0.5555770453212335
gene,347,library_sparsity,0.3
gene,347,source_r2,0.024577758815438076
gene,348,abundance,0.07692307692307693
gene,348,prevalence,0.09181141439205956
gene,348,distance,0.32
gene,348,dispersion,0.4
gene,348,omega2,0.04723053154655228
gene,348,deff,0.27298113779164235
gene,348,library_sparsity,0.3
gene,348,source_r2,0.007295082380350135
gene,349,abundance,0.17866004962779156
gene,349,prevalence,0.08684863523573201
gene,349,distance,0.48
gene,349,dispersion,0.4
gene,349,omega2,0.22742080391999414
gene,349,deff,0.820627790470555
gene,349,library_sparsity,0.5
gene,349,source_r2,0.06040004897060016
gene,350,abundance,0.24069478908188585
gene,350,prevalence,0.09429280397022333
gene,350,distance,0.52
gene,350,dispersion,0.6
gene,350,omega2,0.5681002689595238
gene,350,deff,0.3885142711307162
gene,350,library_sparsity,0.5
gene,350,source_r2,0.0398464183990321
gene,351,abundance,0.141439205955335
gene,351,prevalence,0.08684863523573201
gene,351,distance,0.48
gene,351,dispersion,0.5
gene,351,omega2,0.48882392932231744
gene,351,deff,0.7080352853857995
gene,351,library_sparsity,0.5
gene,351,source_r2,0.06363061370359854
gene,352,abundance,0.03970223325062035
gene,352,prevalence,0.03970223325062035
gene,352,distance,0.3
gene,352,dispersion,0.7
gene,352,omega2,1.0027142504166011
gene,352,deff,0.07386914455120222
gene,352,library_sparsity,0.3
gene,352,source_r2,0.02187248100656873
gene,353,abundance,0.05459057071960298
gene,353,prevalence,0.03225806451612903
gene,353,distance,0.3
gene,353,dispersion,0.4
gene,353,omega2,0.010592039324813323
gene,353,deff,0.27359191044034886
gene,353,library_sparsity,0.3
gene,353,source_r2,0.022082975371376087
gene,354,abundance,0.12406947890818859
gene,354,prevalence,0.0794044665012407
gene,354,distance,0.28
gene,354,dispersion,0.5
gene,354,omega2,0.14679809461445203
gene,354,deff,0.4910966550350354
gene,354,library_sparsity,0.3
gene,354,source_r2,0.02811638266693893
gene,355,abundance,0.11166253101736973
gene,355,prevalence,0.07196029776674938
gene,355,distance,0.24
gene,355,dispersion,0.5
gene,355,omega2,0.10465347160403751
gene,355,deff,0.4939088772088914
gene,355,library_sparsity,0.3
gene,355,source_r2,0.025339176635597652
gene,356,abundance,0.1141439205955335
gene,356,prevalence,0.11910669975186104
gene,356,distance,0.24
gene,356,dispersion,0.4
gene,356,omega2,0.4371872870477353
gene,356,deff,0.3864066259018098
gene,356,library_sparsity,0.4
gene,356,source_r2,0.01044821609285963
gene,357,abundance,0.1141439205955335
gene,357,prevalence,0.02977667493796526
gene,357,distance,0.3
gene,357,dispersion,0.4
gene,357,omega2,0.504689482279473
gene,357,deff,0.3698430630081286
gene,357,library_sparsity,0.3
gene,357,source_r2,0.006808631140930281
gene,358,abundance,0.08684863523573201
gene,358,prevalence,0.09429280397022333
gene,358,distance,0.48
gene,358,dispersion,0.5
gene,358,omega2,0.6706622007643913
gene,358,deff,0.7725255771946139
gene,358,library_sparsity,0.6
gene,358,source_r2,0.06095937548445065
gene,359,abundance,0.11166253101736973
gene,359,prevalence,0.03970223325062035
gene,359,distance,0.32
gene,359,dispersion,0.4
gene,359,omega2,0.4642007388005296
gene,359,deff,0.14235844232492786
gene,359,library_sparsity,0.3
gene,359,source_r2,0.01261165995290071
gene,360,abundance,0.04466501240694789
gene,360,prevalence,0.062034739454094295
gene,360,distance,0.4
gene,360,dispersion,0.7
gene,360,omega2,1.171992125592184
gene,360,deff,0.009473250026610511
gene,360,library_sparsity,0.4
gene,360,source_r2,0.036127325635651096
gene,361,abundance,0.11910669975186104
gene,361,prevalence,0.05707196029776675
gene,361,distance,0.48
gene,361,dispersion,0.6
gene,361,omega2,0.9815666572305755
gene,361,deff,0.3153619481213558
gene,361,library_sparsity,0.6
gene,361,source_r2,0.008401935069252289
gene,362,abundance,0.06451612903225806
gene,362,prevalence,0.02977667493796526
gene,362,distance,0.28
gene,362,dispersion,0.4
gene,362,omega2,0.16008093559943434
gene,362,deff,0.26030609738685345
gene,362,library_sparsity,0.3
gene,362,source_r2,0.01368861628281719
gene,363,abundance,0.16129032258064516
gene,363,prevalence,0.12158808933002481
gene,363,distance,0.5
gene,363,dispersion,0.8
gene,363,omega2,0.8770356824655925
gene,363,deff,0.8425098563017295
gene,363,library_sparsity,0.4
gene,363,source_r2,0.12766837150619142
gene,364,abundance,0.08188585607940446
gene,364,prevalence,0.10421836228287841
gene,364,distance,0.3
gene,364,dispersion,0.5
gene,364,omega2,0.2651074943898464
gene,364,deff,0.3636827106832168
gene,364,library_sparsity,0.3
gene,364,source_r2,0.027239171823721518
gene,365,abundance,0.24813895781637718
gene,365,prevalence,0.05955334987593052
gene,365,distance,0.48
gene,365,dispersion,0.4
gene,365,omega2,0.9238996820395972
gene,365,deff,0.30755766075634433
gene,365,library_sparsity,0.5
gene,365,source_r2,0.009212511655235896
gene,366,abundance,0.11166253101736973
gene,366,prevalence,0.03225806451612903
gene,366,distance,0.28
gene,366,dispersion,0.5
gene,366,omega2,0.8608019547535349
gene,366,deff,0.2886572080522098
gene,366,library_sparsity,0.4
gene,366,source_r2,9.823735166643164e-05
gene,367,abundance,0.03970223325062035
gene,367,prevalence,0.06451612903225806
gene,367,distance,0.3
gene,367,dispersion,0.6
gene,367,omega2,0.5262975672584529
gene,367,deff,0.4165291554502887
gene,367,library_sparsity,0.3
gene,367,source_r2,0.027590130478366236
gene,368,abundance,0.14640198511166252
gene,368,prevalence,0.1513647642679901
gene,368,distance,0.4
gene,368,dispersion,0.8
gene,368,omega2,0.4234916420485541
gene,368,deff,0.42291952987644355
gene,368,library_sparsity,0.5
gene,368,source_r2,0.08183191992993698
gene,369,abundance,0.062034739454094295
gene,369,prevalence,0.04962779156327544
gene,369,distance,0.4
gene,369,dispersion,0.8
gene,369,omega2,1.1105196330778748
gene,369,deff,0.26776093030991743
gene,369,library_sparsity,0.3
gene,369,source_r2,0.023776878364550037
gene,370,abundance,0.1141439205955335
gene,370,prevalence,0.03722084367245657
gene,370,distance,0.28
gene,370,dispersion,0.4
gene,370,omega2,0.3200872536864798
gene,370,deff,0.23596419998576856
gene,370,library_sparsity,0.3
gene,370,source_r2,0.009916228198485257
gene,371,abundance,0.06947890818858561
gene,371,prevalence,0.11166253101736973
gene,371,distance,0.5
gene,371,dispersion,0.9
gene,371,omega2,1.4377065364949062
gene,371,deff,0.13156061080134995
gene,371,library_sparsity,0.5
gene,371,source_r2,0.10817805494483065
gene,372,abundance,0.05955334987593052
gene,372,prevalence,0.05459057071960298
gene,372,distance,0.2
gene,372,dispersion,0.5
gene,372,omega2,0.5317799552963685
gene,372,deff,0.14252104624021866
gene,372,library_sparsity,0.3
gene,372,source_r2,0.001950589061564691
gene,373,abundance,0.08436724565756824
gene,373,prevalence,0.022332506203473945
gene,373,distance,0.28
gene,373,dispersion,0.4
gene,373,omega2,0.2242670306051597
gene,373,deff,0.24088315809706504
gene,373,library_sparsity,0.3
gene,373,source_r2,0.013350101904445452
gene,374,abundance,0.16377171215880892
gene,374,prevalence,0.11910669975186104
gene,374,distance,0.5
gene,374,dispersion,0.8
gene,374,omega2,0.8870521565795911
gene,374,deff,0.851516370389965
gene,374,library_sparsity,0.4
gene,374,source_r2,0.1265218261782298
gene,375,abundance,0.03970223325062035
gene,375,prevalence,0.06699751861042183
gene,375,distance,0.45
gene,375,dispersion,0.7
gene,375,omega2,1.1528561600654583
gene,375,deff,0.011468737395872208
gene,375,library_sparsity,0.4
gene,375,source_r2,0.037927365713565746
gene,376,abundance,0.10173697270471464
gene,376,prevalence,0.10173697270471464
gene,376,distance,0.24
gene,376,dispersion,0.4
gene,376,omega2,0.3943909505386422
gene,376,deff,0.41106179600665166
gene,376,library_sparsity,0.4
gene,376,source_r2,0.011916323110090466
gene,377,abundance,0.10421836228287841
gene,377,prevalence,0.03225806451612903
gene,377,distance,0.36
gene,377,dispersion,0.6
gene,377,omega2,0.6612382620026863
gene,377,deff,0.11984656182233452
gene,377,library_sparsity,0.3
gene,377,source_r2,0.00042056953109708236
gene,378,abundance,0.052109181141439205
gene,378,prevalence,0.052109181141439205
gene,378,distance,0.3
gene,378,dispersion,0.7
gene,378,omega2,0.9268251020146456
gene,378,deff,0.11216795143863344
gene,378,library_sparsity,0.3
gene,378,source_r2,0.019256753180736337
gene,379,abundance,0.05459057071960298
gene,379,prevalence,0.019851116625310174
gene,379,distance,0.3
gene,379,dispersion,0.4
gene,379,omega2,0.08816255177504974
gene,379,deff,0.3159260031859967
gene,379,library_sparsity,0.4
gene,379,source_r2,0.016908030643871516
gene,380,abundance,0.06699751861042183
gene,380,prevalence,0.09181141439205956
gene,380,distance,0.28
gene,380,dispersion,0.4
gene,380,omega2,0.1498474371617573
gene,380,deff,0.20657585567088643
gene,380,library_sparsity,0.5
gene,380,source_r2,0.009385261424383578
gene,381,abundance,0.08188585607940446
gene,381,prevalence,0.02729528535980149
gene,381,distance,0.28
gene,381,dispersion,0.4
gene,381,omega2,0.09310077433620792
gene,381,deff,0.3265268145742683
gene,381,library_sparsity,0.3
gene,381,source_r2,0.010004709691785043
gene,382,abundance,0.14640198511166252
gene,382,prevalence,0.03970223325062035
gene,382,distance,0.32
gene,382,dispersion,0.4
gene,382,omega2,0.7062947362261839
gene,382,deff,0.3394927483685741
gene,382,library_sparsity,0.3
gene,382,source_r2,0.00659502425603947
gene,383,abundance,0.08933002481389578
gene,383,prevalence,0.08436724565756824
gene,383,distance,0.2
gene,383,dispersion,0.5
gene,383,omega2,0.3125295814333595
gene,383,deff,0.40959704212543785
gene,383,library_sparsity,0.4
gene,383,source_r2,0.026858009637914567
gene,384,abundance,0.06699751861042183
gene,384,prevalence,0.02481389578163772
gene,384,distance,0.24
gene,384,dispersion,0.4
gene,384,omega2,0.1295159762405326
gene,384,deff,0.2601857979091941
gene,384,library_sparsity,0.3
gene,384,source_r2,0.01178703378077097
gene,385,abundance,0.15384615384615385
gene,385,prevalence,0.03722084367245657
gene,385,distance,0.44
gene,385,dispersion,0.6
gene,385,omega2,1.180159710675465
gene,385,deff,0.21869222582517406
gene,385,library_sparsity,0.4
gene,385,source_r2,0.00047967803079667937
gene,386,abundance,0.07444168734491315
gene,386,prevalence,0.05707196029776675
gene,386,distance,0.4
gene,386,dispersion,0.8
gene,386,omega2,1.148168052042646
gene,386,deff,0.2715178863323543
gene,386,library_sparsity,0.3
gene,386,source_r2,0.023926464102764076
gene,387,abundance,0.062034739454094295
gene,387,prevalence,0.08188585607940446
gene,387,distance,0.3
gene,387,dispersion,0.7
gene,387,omega2,0.7423849741029391
gene,387,deff,0.07835249506047652
gene,387,library_sparsity,0.3
gene,387,source_r2,0.03439698087225246
gene,388,abundance,0.11910669975186104
gene,388,prevalence,0.06699751861042183
gene,388,distance,0.4
gene,388,dispersion,0.7
gene,388,omega2,1.4200850417636701
gene,388,deff,0.19115599244124035
gene,388,library_sparsity,0.4
gene,388,source_r2,0.01567636493979434
gene,389,abundance,0.08436724565756824
gene,389,prevalence,0.04466501240694789
gene,389,distance,0.25
gene,389,dispersion,0.6
gene,389,omega2,0.1327306436831884
gene,389,deff,0.5396669125058379
gene,389,library_sparsity,0.4
gene,389,source_r2,0.022915932851834808
gene,390,abundance,0.1761786600496278
gene,390,prevalence,0.07692307692307693
gene,390,distance,0.28
gene,390,dispersion,0.6
gene,390,omega2,0.2672648708077987
gene,390,deff,0.45809532266674696
gene,390,library_sparsity,0.4
gene,390,source_r2,0.028616893418325372
gene,391,abundance,0.07196029776674938
gene,391,prevalence,0.05459057071960298
gene,391,distance,0.4
gene,391,dispersion,0.7
gene,391,omega2,0.9506427311221773
gene,391,deff,0.045289427503403916
gene,391,library_sparsity,0.4
gene,391,source_r2,0.048436065266231176
gene,392,abundance,0.14640198511166252
gene,392,prevalence,0.04714640198511166
gene,392,distance,0.4
gene,392,dispersion,0.6
gene,392,omega2,1.1090411297147322
gene,392,deff,0.2175712405011033
gene,392,library_sparsity,0.4
gene,392,source_r2,0.0005622754228950978
gene,393,abundance,0.14392059553349876
gene,393,prevalence,0.04714640198511166
gene,393,distance,0.6
gene,393,dispersion,0.5
gene,393,omega2,0.16057561648105662
gene,393,deff,0.4060954584443313
gene,393,library_sparsity,0.4
gene,393,source_r2,0.03924828328447812
gene,394,abundance,0.12406947890818859
gene,394,prevalence,0.02729528535980149
gene,394,distance,0.35
gene,394,dispersion,0.4
gene,394,omega2,0.506815822461343
gene,394,deff,0.3958972080392656
gene,394,library_sparsity,0.3
gene,394,source_r2,0.006207201631426308
gene,395,abundance,0.08436724565756824
gene,395,prevalence,0.10669975186104218
gene,395,distance,0.25
gene,395,dispersion,0.5
gene,395,omega2,0.1925150440172374
gene,395,deff,0.3304286782684854
gene,395,library_sparsity,0.4
gene,395,source_r2,0.03071155915459988
gene,396,abundance,0.17866004962779156
gene,396,prevalence,0.15384615384615385
gene,396,distance,0.44
gene,396,dispersion,0.7
gene,396,omega2,0.05099472873488192
gene,396,deff,0.5446955574244811
gene,396,library_sparsity,0.5
gene,396,source_r2,0.08408595745624331
gene,397,abundance,0.0794044665012407
gene,397,prevalence,0.019851116625310174
gene,397,distance,0.24
gene,397,dispersion,0.4
gene,397,omega2,0.1288762008166639
gene,397,deff,0.294366534688574
gene,397,library_sparsity,0.3
gene,397,source_r2,0.010871117133320791
