modality,kind,distance
gene,between_syn,2.8429729430232635
gene,between_syn,1.330238475236938
gene,between_syn,2.718574390644883
gene,between_syn,2.7548970057658195
gene,between_syn,1.289008011454518
gene,between_syn,2.822512158979926
gene,between_syn,2.71493105940923
gene,between_syn,2.702654378377736
gene,between_syn,2.046554754202331
gene,between_syn,2.717969620030257
gene,between_syn,1.9477280651334397
gene,between_syn,2.703466616442
gene,between_syn,1.9278056596164301
gene,between_syn,2.723245583295608
gene,between_syn,2.685184271293965
gene,between_syn,1.843225116700479
gene,between_syn,2.7232455832956086
gene,between_syn,2.6526311137508
gene,between_syn,2.669947409008535
gene,between_syn,2.720948781418502
gene,between_syn,2.6805639072615546
gene,between_syn,1.9092991347566626
gene,between_syn,2.685433734856793
gene,between_syn,2.65765817555686
gene,between_syn,2.655638036865217
gene,between_syn,2.6175668752051315
gene,between_syn,1.840485309629702
gene,between_syn,2.0638082009279834
gene,between_syn,2.691854497068252
gene,between_syn,2.038104307948429
gene,between_syn,2.677391109022583
gene,between_syn,2.666724597126553
gene,between_syn,2.6545835130241193
gene,between_syn,2.0638082009279834
gene,between_syn,2.7040701905427533
gene,between_syn,2.68747770158767
gene,between_syn,2.7026151583019056
gene,between_syn,2.0574028086442953
gene,between_syn,2.7073763132292408
gene,between_syn,1.8432251167004787
gene,between_syn,2.619421134493021
gene,between_syn,2.05238812899773
gene,between_syn,2.6959443859866856
gene,between_syn,2.138903613073319
gene,between_syn,2.0521211410337896
gene,between_syn,2.0641265057018914
gene,between_syn,2.0315316207943726
gene,between_syn,2.685959909993289
gene,between_syn,2.6765350682957516
gene,between_syn,2.05238812899773
gene,between_syn,2.720948781418502
gene,between_syn,2.0574028086442953
gene,between_syn,2.653483748271187
gene,between_syn,2.684832983379712
gene,between_syn,2.732575290483388
gene,between_syn,2.0749871930319728
gene,between_syn,2.0637960575325276
gene,between_syn,2.7040701905427533
gene,between_syn,2.0517235103199747
gene,between_syn,2.0637960575325276
gene,between_syn,2.685959909993289
gene,between_syn,2.0315316207943726
gene,between_syn,2.676492614245295
gene,between_syn,2.7040701905427533
gene,between_syn,2.1273969370214103
gene,between_syn,2.6877686958202203
gene,between_syn,2.859620352055179
gene,between_syn,2.7192795820466134
gene,between_syn,1.2681571686679045
gene,between_syn,2.8663115241837454
gene,between_syn,1.6747529298756434
gene,between_syn,2.7198925582893403
gene,between_syn,1.2929519455292926
gene,between_syn,2.8630779071083237
gene,between_syn,2.823002104487435
gene,between_syn,1.5063764585874801
gene,between_syn,2.8630779071083237
gene,between_syn,2.797134436201239
gene,between_syn,2.8236734951740075
gene,between_syn,2.8664992077225366
gene,between_syn,2.81492118521568
gene,between_syn,1.527374513461025
gene,between_syn,2.716126061538862
gene,between_syn,2.768793098739436
gene,between_syn,2.7934411480872203
gene,between_syn,2.754099694543108
gene,between_syn,1.5024460070509256
gene,between_syn,2.261260802016003
gene,between_syn,2.827514510445124
gene,between_syn,1.2705475606410712
gene,between_syn,2.7870118396287684
gene,between_syn,2.8221333028070803
gene,between_syn,2.7800910918814217
gene,between_syn,2.261260802016003
gene,between_syn,2.735206380893402
gene,between_syn,2.857953707693393
gene,between_syn,2.71923610574598
gene,between_syn,2.3155744770916002
gene,between_syn,2.828963277105737
gene,between_syn,1.5063764585874806
gene,between_syn,2.7737178418741952
gene,between_syn,2.3061530738526503
gene,between_syn,2.709977921272049
gene,between_syn,1.5605079200923435
gene,between_syn,2.305625835567914
gene,between_syn,1.2593325055823004
gene,between_syn,1.300667445766145
gene,between_syn,2.8230103662224204
gene,between_syn,2.7105613211965367
gene,between_syn,2.3061530738526503
gene,between_syn,2.8664992077225366
gene,between_syn,2.3155744770916002
gene,between_syn,2.814401886168197
gene,between_syn,2.691992490093883
gene,between_syn,2.8443024150898464
gene,between_syn,2.3149338657071024
gene,between_syn,1.2507918955225281
gene,between_syn,2.735206380893402
gene,between_syn,2.2998488754353072
gene,between_syn,1.2507918955225281
gene,between_syn,2.8230103662224204
gene,between_syn,1.3006674457661447
gene,between_syn,2.6988180773623736
gene,between_syn,2.735206380893402
gene,between_syn,1.26513435851497
gene,between_syn,2.8027884074488214
gene,between_syn,2.5557883610834407
gene,between_syn,2.574705109354032
gene,between_syn,2.17361097933873
gene,between_syn,2.558632693420567
gene,between_syn,2.0153918920745797
gene,between_syn,2.5755353372850984
gene,between_syn,2.061483320978509
gene,between_syn,2.5641728972891387
gene,between_syn,2.5301906995962686
gene,between_syn,1.941309504800477
gene,between_syn,2.564172897289139
gene,between_syn,2.500019916730044
gene,between_syn,2.513455607939534
gene,between_syn,2.5610448111354325
gene,between_syn,2.5274956722636968
gene,between_syn,2.002869954643425
gene,between_syn,2.557233710119789
gene,between_syn,2.512343253775955
gene,between_syn,2.5140319488804197
gene,between_syn,2.4777006762129954
gene,between_syn,1.939761667077621
gene,between_syn,1.9837670355867634
gene,between_syn,2.5366859592591324
gene,between_syn,2.1649338968268643
gene,between_syn,2.5373879848097936
gene,between_syn,2.511251859848131
gene,between_syn,2.51377120770225
gene,between_syn,1.9837670355867634
gene,between_syn,2.573574801870749
gene,between_syn,2.526246099462588
gene,between_syn,2.5746670504364704
gene,between_syn,1.966796775737702
gene,between_syn,2.553126215326694
gene,between_syn,1.941309504800477
gene,between_syn,2.47780044798717
gene,between_syn,1.962705931401587
gene,between_syn,2.5701306093730785
gene,between_syn,2.2266655825192236
gene,between_syn,1.9624994961301496
gene,between_syn,2.192336438882309
gene,between_syn,2.164161155073213
gene,between_syn,2.531041973427628
gene,between_syn,2.548594964710591
gene,between_syn,1.962705931401587
gene,between_syn,2.561044811135433
gene,between_syn,1.966796775737702
gene,between_syn,2.4970116467203307
gene,between_syn,2.5591034141359335
gene,between_syn,2.5780676965412987
gene,between_syn,1.9836919735644065
gene,between_syn,2.194317024037283
gene,between_syn,2.573574801870749
gene,between_syn,1.9634078411713576
gene,between_syn,2.194317024037283
gene,between_syn,2.531041973427628
gene,between_syn,2.164161155073213
gene,between_syn,2.5498893004628655
gene,between_syn,2.573574801870749
gene,between_syn,2.253744319147714
gene,between_syn,2.536991468482028
gene,between_syn,2.620365043338594
gene,between_syn,2.6044438921565702
gene,between_syn,1.9520696597680645
gene,between_syn,2.623243628321753
gene,between_syn,1.8423485498385583
gene,between_syn,2.605240277499815
gene,between_syn,1.8323181975505687
gene,between_syn,2.628667794229766
gene,between_syn,2.590341839439259
gene,between_syn,1.7430530474674468
gene,between_syn,2.628667794229766
gene,between_syn,2.5575727869614453
gene,between_syn,2.5752582306652223
gene,between_syn,2.6264404789012534
gene,between_syn,2.585393098807515
gene,between_syn,1.8072588015519833
gene,between_syn,2.587137085936776
gene,between_syn,2.561687331970443
gene,between_syn,2.5576811525028895
gene,between_syn,2.51999219587929
gene,between_syn,1.7403482179755454
gene,between_syn,1.964898361138381
gene,between_syn,2.5969965574071727
gene,between_syn,1.9437482826256898
gene,between_syn,2.5795437005242463
gene,between_syn,2.5717339729259625
gene,between_syn,2.5568638790074085
gene,between_syn,1.964898361138381
gene,between_syn,2.605969164488679
gene,between_syn,2.5931181728403496
gene,between_syn,2.6044054186036942
gene,between_syn,1.9586084570943947
gene,between_syn,2.612461697048527
gene,between_syn,1.7430530474674468
gene,between_syn,2.5216431606456173
gene,between_syn,1.9538008082941465
gene,between_syn,2.5973962655832414
gene,between_syn,2.0338825523092687
gene,between_syn,1.9535430953686521
gene,between_syn,1.9695022042239279
gene,between_syn,1.932505358657777
gene,between_syn,2.5911081516605012
gene,between_syn,2.578241228589028
gene,between_syn,1.9538008082941465
gene,between_syn,2.626440478901254
gene,between_syn,1.9586084570943947
gene,between_syn,2.5588853567361793
gene,between_syn,2.5867989436678807
gene,between_syn,2.63756114084324
gene,between_syn,1.9765657165076262
gene,between_syn,1.96906166442567
gene,between_syn,2.605969164488679
gene,between_syn,1.9530687652328995
gene,between_syn,1.96906166442567
gene,between_syn,2.5911081516605012
gene,between_syn,1.9325053586577772
gene,between_syn,2.578289775133084
gene,between_syn,2.6059691644886795
gene,between_syn,2.0313355202766963
gene,between_syn,2.5925447247090054
gene,between_syn,2.6565697024304793
gene,between_syn,2.641824225109991
gene,between_syn,1.9783940303862426
gene,between_syn,2.65963401039674
gene,between_syn,1.8782412681003482
gene,between_syn,2.6426349729042964
gene,between_syn,1.8593690022413296
gene,between_syn,2.664865730726591
gene,between_syn,2.626504862856626
gene,between_syn,1.7740438320513066
gene,between_syn,2.6648657307265915
gene,between_syn,2.5937999198543458
gene,between_syn,2.6114190239005537
gene,between_syn,2.6626452421044817
gene,between_syn,2.6217377079673008
gene,between_syn,1.8398254928463984
gene,between_syn,2.6246557454098673
gene,between_syn,2.598226071397857
gene,between_syn,2.5960857560526693
gene,between_syn,2.55785629995472
gene,between_syn,1.7712971004692737
gene,between_syn,2.000598808387744
gene,between_syn,2.6331817008710714
gene,between_syn,1.9699772189460947
gene,between_syn,2.61762972775442
gene,between_syn,2.6081283613603836
gene,between_syn,2.5949192808974915
gene,between_syn,2.000598808387744
gene,between_syn,2.6434430165113736
gene,between_syn,2.629341084225637
gene,between_syn,2.641784910393556
gene,between_syn,1.994891450277197
gene,between_syn,2.6486001432365254
gene,between_syn,1.7740438320513066
gene,between_syn,2.5599050047674976
gene,between_syn,1.989826651456327
gene,between_syn,2.634972218434313
gene,between_syn,2.069026320139522
gene,between_syn,1.9895563023868623
gene,between_syn,1.9959265035894587
gene,between_syn,1.9623022894462936
gene,between_syn,2.6272730053500113
gene,between_syn,2.615747998620851
gene,between_syn,1.989826651456327
gene,between_syn,2.6626452421044817
gene,between_syn,1.9948914502771973
gene,between_syn,2.59497386378751
gene,between_syn,2.6238361223050726
gene,between_syn,2.673790720829775
gene,between_syn,2.0124909348575577
gene,between_syn,1.9955605563034204
gene,between_syn,2.6434430165113736
gene,between_syn,1.989071831152038
gene,between_syn,1.9955605563034202
gene,between_syn,2.6272730053500113
gene,between_syn,1.9623022894462936
gene,between_syn,2.615588154387609
gene,between_syn,2.6434430165113736
gene,between_syn,2.058850758781281
gene,between_syn,2.628729112287404
gene,between_syn,2.872918944598513
gene,between_syn,2.7299988852186834
gene,between_syn,1.3028685609258395
gene,between_syn,2.8797428002890477
gene,between_syn,1.7164814611576178
gene,between_syn,2.7305935690418957
gene,between_syn,1.3388604688617074
gene,between_syn,2.8760320875687424
gene,between_syn,2.8368156939997866
gene,between_syn,1.5554058476372483
gene,between_syn,2.8760320875687424
gene,between_syn,2.811991019834804
gene,between_syn,2.838312078823739
gene,between_syn,2.8796769316558675
gene,between_syn,2.82885298853577
gene,between_syn,1.5718750378431356
gene,between_syn,2.727775395777952
gene,between_syn,2.7827781755234335
gene,between_syn,2.8093164613026724
gene,between_syn,2.7705956820738926
gene,between_syn,1.5517725810638856
gene,between_syn,2.2963984155603785
gene,between_syn,2.841113131892824
gene,between_syn,1.3059511349048012
gene,between_syn,2.801364731422468
gene,between_syn,2.8370264762589725
gene,between_syn,2.7954428626320444
gene,between_syn,2.2963984155603785
gene,between_syn,2.7463410615125965
gene,between_syn,2.8726641954922485
gene,between_syn,2.7299558239181976
gene,between_syn,2.352038213468084
gene,between_syn,2.8417530014229473
gene,between_syn,1.5554058476372488
gene,between_syn,2.7908798613620154
gene,between_syn,2.342633841066409
gene,between_syn,2.720930487668574
gene,between_syn,1.58912826068658
gene,between_syn,2.3421078578126875
gene,between_syn,1.2926462951188034
gene,between_syn,1.3387003236674728
gene,between_syn,2.836784029452467
gene,between_syn,2.722533453471958
gene,between_syn,2.342633841066409
gene,between_syn,2.879676931655868
gene,between_syn,2.3520382134680844
gene,between_syn,2.8296150904957225
gene,between_syn,2.7027288565875693
gene,between_syn,2.8562397284624237
gene,between_syn,2.350258946294519
gene,between_syn,1.284456404155055
gene,between_syn,2.7463410615125965
gene,between_syn,2.336274120544521
gene,between_syn,1.284456404155055
gene,between_syn,2.836784029452467
gene,between_syn,1.3387003236674728
gene,between_syn,2.7103493502268234
gene,between_syn,2.7463410615125965
gene,between_syn,1.2928703631535472
gene,between_syn,2.815910142610409
gene,between_syn,2.6245017252469536
gene,between_syn,2.6121953562208424
gene,between_syn,1.9904585161708657
gene,between_syn,2.6272654695241093
gene,between_syn,1.8718517462521158
gene,between_syn,2.6129886793224077
gene,between_syn,1.8709260303050075
gene,between_syn,2.6328367093114378
gene,between_syn,2.595003787155397
gene,between_syn,1.7769950871384388
gene,between_syn,2.6328367093114378
gene,between_syn,2.5624530447162934
gene,between_syn,2.5796786008406563
gene,between_syn,2.6304853383079574
gene,between_syn,2.5902177757422287
gene,between_syn,1.8404594226216808
gene,between_syn,2.59474581322513
gene,between_syn,2.567421101979984
gene,between_syn,2.562929555907192
gene,between_syn,2.5256830049264996
gene,between_syn,1.7744144414342347
gene,between_syn,1.9778052490795845
gene,between_syn,2.6016388995121735
gene,between_syn,1.9821188173024906
gene,between_syn,2.585239726516095
gene,between_syn,2.5761689859586365
gene,between_syn,2.5624115507865928
gene,between_syn,1.9778052490795845
gene,between_syn,2.61333628716125
gene,between_syn,2.5968910946827286
gene,between_syn,2.6121573754619636
gene,between_syn,1.969888451518456
gene,between_syn,2.617289836880124
gene,between_syn,1.7769950871384388
gene,between_syn,2.52688039328166
gene,between_syn,1.9652965605934294
gene,between_syn,2.60531736333097
gene,between_syn,2.0661752551504957
gene,between_syn,1.9650512559269133
gene,between_syn,2.0080130961529257
gene,between_syn,1.9705662049474286
gene,between_syn,2.5957814182766055
gene,between_syn,2.5858703873917945
gene,between_syn,1.9652965605934294
gene,between_syn,2.6304853383079574
gene,between_syn,1.969888451518456
gene,between_syn,2.563305386118152
gene,between_syn,2.5949767495393803
gene,between_syn,2.6423656737792918
gene,between_syn,1.9879842171745985
gene,between_syn,2.007772560372575
gene,between_syn,2.61333628716125
gene,between_syn,1.9647470777714655
gene,between_syn,2.007772560372575
gene,between_syn,2.5957814182766055
gene,between_syn,1.9705662049474286
gene,between_syn,2.5862025021445274
gene,between_syn,2.61333628716125
gene,between_syn,2.069551190420004
gene,between_syn,2.5977808613653153
gene,between_syn,2.6565697024304793
gene,between_syn,2.641824225109991
gene,between_syn,1.9783940303862428
gene,between_syn,2.6596340103967404
gene,between_syn,1.8782412681003482
gene,between_syn,2.642634972904297
gene,between_syn,1.8593690022413296
gene,between_syn,2.664865730726591
gene,between_syn,2.6265048628566263
gene,between_syn,1.7740438320513066
gene,between_syn,2.6648657307265915
gene,between_syn,2.5937999198543458
gene,between_syn,2.6114190239005537
gene,between_syn,2.6626452421044817
gene,between_syn,2.6217377079673008
gene,between_syn,1.8398254928463986
gene,between_syn,2.6246557454098673
gene,between_syn,2.598226071397857
gene,between_syn,2.5960857560526693
gene,between_syn,2.55785629995472
gene,between_syn,1.7712971004692737
gene,between_syn,2.000598808387744
gene,between_syn,2.6331817008710714
gene,between_syn,1.9699772189460947
gene,between_syn,2.61762972775442
gene,between_syn,2.6081283613603836
gene,between_syn,2.594919280897492
gene,between_syn,2.000598808387744
gene,between_syn,2.6434430165113736
gene,between_syn,2.6293410842256373
gene,between_syn,2.641784910393556
gene,between_syn,1.994891450277197
gene,between_syn,2.6486001432365254
gene,between_syn,1.7740438320513066
gene,between_syn,2.5599050047674976
gene,between_syn,1.989826651456327
gene,between_syn,2.634972218434313
gene,between_syn,2.069026320139522
gene,between_syn,1.9895563023868623
gene,between_syn,1.995926503589459
gene,between_syn,1.9623022894462936
gene,between_syn,2.6272730053500113
gene,between_syn,2.615747998620851
gene,between_syn,1.989826651456327
gene,between_syn,2.6626452421044817
gene,between_syn,1.9948914502771973
gene,between_syn,2.59497386378751
gene,between_syn,2.6238361223050726
gene,between_syn,2.673790720829775
gene,between_syn,2.012490934857558
gene,between_syn,1.9955605563034204
gene,between_syn,2.6434430165113736
gene,between_syn,1.9890718311520381
gene,between_syn,1.9955605563034204
gene,between_syn,2.6272730053500113
gene,between_syn,1.9623022894462936
gene,between_syn,2.6155881543876096
gene,between_syn,2.6434430165113736
gene,between_syn,2.058850758781281
gene,between_syn,2.6287291122874046
gene,between_syn,2.892587928132892
gene,between_syn,2.7508808919255583
gene,between_syn,1.3135280671186655
gene,between_syn,2.899426243391074
gene,between_syn,1.727257053719793
gene,between_syn,2.751486023027141
gene,between_syn,1.3459164120401927
gene,between_syn,2.8958120743162095
gene,between_syn,2.856298885854245
gene,between_syn,1.5622038333599662
gene,between_syn,2.8958120743162095
gene,between_syn,2.8311481118295068
gene,between_syn,2.8575232593442474
gene,between_syn,2.8993863707955985
gene,between_syn,2.848352663717351
gene,between_syn,1.5808961913254764
gene,between_syn,2.74839528715166
gene,between_syn,2.802318052321869
gene,between_syn,2.828797727227148
gene,between_syn,2.789706397516137
gene,between_syn,1.5584592795922183
gene,between_syn,2.3084452515404346
gene,between_syn,2.8606741798248714
gene,between_syn,1.3163142218457349
gene,between_syn,2.8212580494500723
gene,between_syn,2.8562252543489195
gene,between_syn,2.814994070949535
gene,between_syn,2.3084452515404346
gene,between_syn,2.767113828001294
gene,between_syn,2.891875210530689
gene,between_syn,2.7508374353938647
gene,between_syn,2.363747224367006
gene,between_syn,2.8615647598221248
gene,between_syn,1.5622038333599662
gene,between_syn,2.8098863642397314
gene,between_syn,2.354264061293498
gene,between_syn,2.7417989132148164
gene,between_syn,1.6048160095538309
gene,between_syn,2.3537340797563755
gene,between_syn,1.3038711965681653
gene,between_syn,1.3498466476927342
gene,between_syn,2.8562809017766035
gene,between_syn,2.743043879190714
gene,between_syn,2.354264061293498
gene,between_syn,2.8993863707955985
gene,between_syn,2.363747224367006
gene,between_syn,2.848613468114345
gene,between_syn,2.7235008158586407
gene,between_syn,2.8763594728093156
gene,between_syn,2.362276787883013
gene,between_syn,1.295640366123623
gene,between_syn,2.767113828001294
gene,between_syn,2.3479209905125438
gene,between_syn,1.295640366123623
gene,between_syn,2.8562809017766035
gene,between_syn,1.349846647692734
gene,between_syn,2.7309414438411896
gene,between_syn,2.767113828001294
gene,between_syn,1.3065467244348412
gene,between_syn,2.8356254523566014
gene,between_syn,2.8510144524225685
gene,between_syn,2.7107465854120028
gene,between_syn,1.2595121916313712
gene,between_syn,2.8577142976510794
gene,between_syn,1.6665435353461195
gene,between_syn,2.711360424662464
gene,between_syn,1.2845088026360747
gene,between_syn,2.8544720492022093
gene,between_syn,2.814394168394142
gene,between_syn,1.4980885282511076
gene,between_syn,2.8544720492022093
gene,between_syn,2.7885292897357625
gene,between_syn,2.8150649615849157
gene,between_syn,2.85789338280807
gene,between_syn,2.8063219212341135
gene,between_syn,1.5190798047401077
gene,between_syn,2.707597768297378
gene,between_syn,2.760204300252605
gene,between_syn,2.784949863851262
gene,between_syn,2.7455785867656597
gene,between_syn,1.494164157312393
gene,between_syn,2.252761242036536
gene,between_syn,2.8189077513844913
gene,between_syn,1.2619061068324042
gene,between_syn,2.778504899192436
gene,between_syn,2.813535712328194
gene,between_syn,2.7715809212507936
gene,between_syn,2.252761242036536
gene,between_syn,2.7266761537128508
gene,between_syn,2.8493477795678497
gene,between_syn,2.710703061742459
gene,between_syn,2.3071076802686106
gene,between_syn,2.8203552354466708
gene,between_syn,1.4980885282511078
gene,between_syn,2.765217862006116
gene,between_syn,2.2976771216241545
gene,between_syn,2.701456054282751
gene,between_syn,1.552251636916161
gene,between_syn,2.2971494495470006
gene,between_syn,1.250679274313871
gene,between_syn,1.2922611489726565
gene,between_syn,2.814402550224816
gene,between_syn,2.702031590586223
gene,between_syn,2.2976771216241545
gene,between_syn,2.85789338280807
gene,between_syn,2.3071076802686106
gene,between_syn,2.805790009282832
gene,between_syn,2.6834417150751078
gene,between_syn,2.835699928273351
gene,between_syn,2.3064403978204924
gene,between_syn,1.2421499626159636
gene,between_syn,2.7266761537128503
gene,between_syn,2.2913719181125125
gene,between_syn,1.2421499626159636
gene,between_syn,2.814402550224816
gene,between_syn,1.2922611489726565
gene,between_syn,2.690278703031427
gene,between_syn,2.7266761537128508
gene,between_syn,1.256488024640517
gene,between_syn,2.79418257753085
gene,between_syn,2.550051785587313
gene,between_syn,2.5721864028979406
gene,between_syn,2.198693079997329
gene,between_syn,2.55281890073113
gene,between_syn,2.0341052945908635
gene,between_syn,2.573013501666913
gene,between_syn,2.0872540858841027
gene,between_syn,2.558433334074911
gene,between_syn,2.524986333235473
gene,between_syn,1.9637970848487278
gene,between_syn,2.558433334074911
gene,between_syn,2.4951223211477034
gene,between_syn,2.5081051805525973
gene,between_syn,2.555211621446954
gene,between_syn,2.522469457733779
gene,between_syn,2.024522521966299
gene,between_syn,2.554678126684647
gene,between_syn,2.5081809886015427
gene,between_syn,2.509778208899618
gene,between_syn,2.4738590668191107
gene,between_syn,1.9623621956909687
gene,between_syn,1.9881814102021906
gene,between_syn,2.53144514047275
gene,between_syn,2.1900305821761994
gene,between_syn,2.533370420534653
gene,between_syn,2.505960220372237
gene,between_syn,2.5097078372671713
gene,between_syn,1.9881814102021906
gene,between_syn,2.5707465888431362
gene,between_syn,2.520307587412084
gene,between_syn,2.5721487589240617
gene,between_syn,1.969983521688787
gene,between_syn,2.547978068190954
gene,between_syn,1.9637970848487276
gene,between_syn,2.4736455248378983
gene,between_syn,1.9660670476960076
gene,between_syn,2.56780670611255
gene,between_syn,2.2467747146723833
gene,between_syn,1.965870815141007
gene,between_syn,2.2174582139848313
gene,between_syn,2.1891747994918105
gene,between_syn,2.5258445078898286
gene,between_syn,2.546085845274087
gene,between_syn,1.9660670476960076
gene,between_syn,2.555211621446954
gene,between_syn,1.9699835216887869
gene,between_syn,2.4917094733739806
gene,between_syn,2.5569491083402007
gene,between_syn,2.572826850821003
gene,between_syn,1.9868432528958944
gene,between_syn,2.2196135042905616
gene,between_syn,2.5707465888431362
gene,between_syn,1.966920120049013
gene,between_syn,2.2196135042905616
gene,between_syn,2.5258445078898286
gene,between_syn,2.1891747994918105
gene,between_syn,2.54758353995942
gene,between_syn,2.5707465888431362
gene,between_syn,2.278416723791537
gene,between_syn,2.5322567413680024
gene,between_syn,2.9037096587448414
gene,between_syn,2.7621987022829
gene,between_syn,1.3262432207474248
gene,between_syn,2.9106265585381386
gene,between_syn,1.7430958440610074
gene,between_syn,2.7628068973130957
gene,between_syn,1.3601580361944086
gene,between_syn,2.9068922377937483
gene,between_syn,2.867471441660378
gene,between_syn,1.5774438133319977
gene,between_syn,2.9068922377937483
gene,between_syn,2.8424648672509365
gene,between_syn,2.8687863089409236
gene,between_syn,2.910493262114383
gene,between_syn,2.859604203276403
gene,between_syn,1.5962810972483203
gene,between_syn,2.7598650470653863
gene,between_syn,2.8136582061297815
gene,between_syn,2.8409981884946474
gene,between_syn,2.801792926249649
gene,between_syn,1.573731362717059
gene,between_syn,2.321973221871057
gene,between_syn,2.8718295646908483
gene,between_syn,1.3290441299209044
gene,between_syn,2.83318671859237
gene,between_syn,2.8675983759994197
gene,between_syn,2.8270192625619956
gene,between_syn,2.321973221871057
gene,between_syn,2.778501912613188
gene,between_syn,2.903161037970303
gene,between_syn,2.7621550007629403
gene,between_syn,2.377533167147426
gene,between_syn,2.872613375936636
gene,between_syn,1.5774438133319977
gene,between_syn,2.8221766716100225
gene,between_syn,2.3679763389476682
gene,between_syn,2.7532199260842036
gene,between_syn,1.619805532262522
gene,between_syn,2.3674428469921076
gene,between_syn,1.3165309618790768
gene,between_syn,1.3646335875777376
gene,between_syn,2.8674496694191745
gene,between_syn,2.7545464648695654
gene,between_syn,2.3679763389476682
gene,between_syn,2.910493262114383
gene,between_syn,2.377533167147426
gene,between_syn,2.8599169631127133
gene,between_syn,2.7347082269033915
gene,between_syn,2.8873414070812524
gene,between_syn,2.3758393359233816
gene,between_syn,1.3084339370819533
gene,between_syn,2.778501912613188
gene,between_syn,2.361627076441254
gene,between_syn,1.3084339370819533
gene,between_syn,2.8674496694191745
gene,between_syn,1.3646335875777376
gene,between_syn,2.7423266941165143
gene,between_syn,2.778501912613188
gene,between_syn,1.319154355573216
gene,between_syn,2.8467342442552073
gene,between_syn,2.854590711585612
gene,between_syn,2.7115493815710194
gene,between_syn,1.2833891808729916
gene,between_syn,2.8613533718157775
gene,between_syn,1.6945900374415372
gene,between_syn,2.7121420149345847
gene,between_syn,1.3183206000705847
gene,between_syn,2.8577386509055964
gene,between_syn,2.8184442597530746
gene,between_syn,1.5340955004153627
gene,between_syn,2.8577386509055964
gene,between_syn,2.7935010104466738
gene,between_syn,2.819864847894519
gene,between_syn,2.8613610944050274
gene,between_syn,2.810420148772355
gene,between_syn,1.5503663016754856
gene,between_syn,2.709200883352001
gene,between_syn,2.7642772566484113
gene,between_syn,2.7901518837807266
gene,between_syn,2.7515095342889486
gene,between_syn,1.5304431882319476
gene,between_syn,2.276207580216441
gene,between_syn,2.822756610640565
gene,between_syn,1.2864704594723155
gene,between_syn,2.7824177935748273
gene,between_syn,2.818493033495993
gene,between_syn,2.7764135536074783
gene,between_syn,2.276207580216441
gene,between_syn,2.7278339698217566
gene,between_syn,2.8541989350440544
gene,between_syn,2.7115064976338217
gene,between_syn,2.331655243652357
gene,between_syn,2.823485153074324
gene,between_syn,1.5340955004153627
gene,between_syn,2.7716359636774976
gene,between_syn,2.3223091293171274
gene,between_syn,2.702401008002404
gene,between_syn,1.567825102824631
gene,between_syn,2.3217859338343465
gene,between_syn,1.2731927885748262
gene,between_syn,1.317585251968536
gene,between_syn,2.818415821535204
gene,between_syn,2.7039305106661837
gene,between_syn,2.3223091293171274
gene,between_syn,2.8613610944050274
gene,between_syn,2.331655243652357
gene,between_syn,2.8111326857144325
gene,between_syn,2.6843616556777454
gene,between_syn,2.838030735928746
gene,between_syn,2.3300413445254233
gene,between_syn,1.2648974796239494
gene,between_syn,2.727833969821756
gene,between_syn,2.315953894164627
gene,between_syn,1.2648974796239494
gene,between_syn,2.818415821535204
gene,between_syn,1.317585251968536
gene,between_syn,2.6918393016258446
gene,between_syn,2.7278339698217566
gene,between_syn,1.273394732996664
gene,between_syn,2.7975933307912646
gene,between_syn,2.8953443253498956
gene,between_syn,2.7521078834618677
gene,between_syn,1.3284920461566039
gene,between_syn,2.902195487190268
gene,between_syn,1.743112761878794
gene,between_syn,2.7527000907425214
gene,between_syn,1.3657673867355742
gene,between_syn,2.8984041680004986
gene,between_syn,2.859324173435129
gene,between_syn,1.5826904487625424
gene,between_syn,2.898404168000498
gene,between_syn,2.8346643314274926
gene,between_syn,2.860944382213086
gene,between_syn,2.902082666243819
gene,between_syn,2.851389301325074
gene,between_syn,1.598782199936228
gene,between_syn,2.7500336186860066
gene,between_syn,2.805340869251843
gene,between_syn,2.8322260431854724
gene,between_syn,2.7935883241844626
gene,between_syn,1.5790879580273356
gene,between_syn,2.3219253489388487
gene,between_syn,2.8635892791525626
gene,between_syn,1.33163910577735
gene,between_syn,2.824037605735984
gene,between_syn,2.8597080001973176
gene,between_syn,2.8182662587012515
gene,between_syn,2.3219253489388487
gene,between_syn,2.768513796312409
gene,between_syn,2.8953036919829027
gene,between_syn,2.7520648672616614
gene,between_syn,2.377735802200113
gene,between_syn,2.864103968283899
gene,between_syn,1.5826904487625426
gene,between_syn,2.8139797880956707
gene,between_syn,2.3683227221902783
gene,between_syn,2.7430846571395366
gene,between_syn,1.6142391903555922
gene,between_syn,2.3677963733282823
gene,between_syn,1.3181332410872686
gene,between_syn,1.3649993412021961
gene,between_syn,2.859286567132435
gene,between_syn,2.7448421959966787
gene,between_syn,2.3683227221902783
gene,between_syn,2.9020826662438184
gene,between_syn,2.377735802200113
gene,between_syn,2.8523316518968658
gene,between_syn,2.7248346018866445
gene,between_syn,2.8784615787986936
gene,between_syn,2.375801673586914
gene,between_syn,1.3100108186266828
gene,between_syn,2.768513796312409
gene,between_syn,2.3619573424570537
gene,between_syn,1.3100108186266828
gene,between_syn,2.859286567132435
gene,between_syn,1.3649993412021961
