Taxon,Function,HM405CO,HM405TI,HM406CO,HM406TI,HM417CO,HM417TI,HM421CO,HM421TI,HM422CO1,HM422TI1,HM424CO,HM427CO,HM427TI,HM435CO,HM435TI,HM440CO,HM441CO,HM441TI,HM442CO,HM442TI,HM449CO2,HM449TI,HM450DC,HM450TI,HM455DC,HM458DC,HM460DCA,HM464DC,HM464PC,HM465PC,HM465TI,HM466CO,HM466TI,HM467DC,HM467PC,HM467TI,HM472DC,HM482DCA,HM483DCA,HM483PCA,HM483TIA,HM494DC,HM499PC,HM499TIA,HM500CoAC,HM500CoDC,HM502DCN,HM502PCN,HM502TIN,HM504DCN,HM504PCA,HM504TIN,HM505DCA,HM505PCA,HM505TIN,HM513DCN,HM513PCN,HM513TIN,HM514CoN,HM514DCA,HM514TIN,HM518CoN,HM518DCN,HM518TIA,HM520CoN,HM520DCN,HM523CoN,HM523DCN,HM523TIN,HM527CoN,HM527DCN,HM527TIN,HM528CoN,HM528DCN,HM528TIN,HM531CoN,HM531DCN,HM531TIN,HM533CoA,HM533DCA,HM537DCN,HM537PCN,HM537TIN,HM538DCN,HM538PCN,HM539DCA,HM539PCN,HM539TIA,HM540CoN,HM540DCN,HM540TIN,HM543DCA,HM543PCA,HM543TIN1,HM544DCN,HM544PCN,HM544TIN,HM545DCN,HM545TIN,HM550DCA,HM550PCN,HM557DCN,HM557PCN,HM557TIA,HM558DCN,HM558PCN,HM558TIN,HM560DCA,HM560PCA,HM560TIN,HM561DCN,HM561PCN,HM561TIN,HM562DCA,HM562PCN,HM562TIA,HM563DCN,HM563PCN,HM563TIN,HM564DC,HM564PC,HM564TI,HM565DCN,HM565PCN,HM565TIA,HM567DCA,HM567PCA,HM567TIN,HM568DC,HM568PC,HM568TI,HM569DCA,HM569PCA,HM569TIA,HM572DCN,HM572PCN,HM572TIN,HM573DCA,HM573PCA,HM573TIN,HM574DCA,HM574PCN,HM574TIA,HM576DCN,HM576PCN,HM576TI,HM579DCA,HM579PCA,HM579TIA,HM580DC,HM580PC,HM580TI,HM581DCN,HM581PCN,HM581TI,HM582DCA,HM582PCN,HM582TIN,HM588DCN,HM588PCN,HM588TIA,HM590DCN,HM590PCN,HM590TIN,HM594DCN,HM594PCN,HM594TIN,HM599PCN,HM599TIN,HM601DCN,HM601PCA,HM601TIA,HM602DCA,HM602PCA,HM602TIN,HM607DCN,HM607PCN,HM607TIN,HM609DCN,HM609PCN,HM610DCA,HM610PCN,HM610TIN,HM611DCA,HM611PCN,HM611TIN,HM614DCA,HM614PCN,HM614TIA,HM615DCN,HM615PCN,HM615TIA,HM616DCA,HM616PCA,HM617DCA,HM617PCA,HM617TIN,HM620DCA,HM620PCA,HM620TIN,HM621DCA,HM621PCA,HM621TIN
MGYG000002478,COG0794,0,0,0,0,23362000,0,0,0,6531100,0,0,0,9500100,0,7666300,0,0,0,6945700,0,30644000,18088000,0,0,14622000,0,21807000,0,0,0,0,0,0,0,14432000,8247300,0,13634000,0,0,0,0,7719800,21033000,0,0,0,6466400,0,36109000,21857000,0,0,0,0,0,0,10068000,9236700,0,0,19132000,14680000,0,0,0,15192000,6224400,0,48696000,0,18143000,40161000,34081000,38329000,0,0,6396400,3836100,0,0,0,0,5474300,11484000,8151100,0,0,20764000,29893000,5485200,20460000,22471000,0,10617000,0,14482000,171440000,0,34547000,7158200,27481000,142560000,0,0,28184000,33124000,29873000,29106000,0,0,0,0,0,36971000,0,58639000,16646000,11508000,0,0,0,43500000,0,27066000,0,0,0,0,0,0,22056000,7704100,0,15734000,9897800,0,0,0,0,0,27662000,0,0,0,0,97112000,85955000,0,86908000,52585000,0,0,57314000,8680800,0,4385700,0,0,0,0,25478000,18769000,0,0,0,0,0,0,0,0,0,0,0,0,11303000,0,0,25695000,57931000,0,0,0,0,0,0,17154000,38986000,0,0,0,0,0,0,0,0,0,14707000,11364000,0,0,61952000,109710000
MGYG000000236,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19626000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59566000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14926000,37733000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000000242,COG0162,0,0,0,0,0,0,18535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20740000,0,0,0,0,0,0,0,0,0,0,0,0,20888000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9948100,10094000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24523000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000000685,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314300,0,2411800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001346,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20009000,0,6395200,0,0,0,0,0,0,0,0,0,0,9181800,0,0,0,0,0,0,32598000,118160000,183200000,41873000,78663000,0,5609300,0,0,0,0,165170000,27533000,0,0,0,0,0,0,0,0,0,0,0,0,19782000,0,9773000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54488000,38189000,0,0,0,0,0,0,172020000,43738000,0,0,0,0,0,0,0,0,0,0,0,0,0,140880000,147470000,122420000,0,0,0,7715500,10830000,0,0,0,0,0,7245900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99401000,94337000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29736000,11997000,0,0,0,0
MGYG000001619,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10346000,0,3453000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5959000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001866,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62044000,20725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127740000,45288000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002040,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15757000,0,0,0,0,0,0,0,0,0,0,0,0,8574800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7590400,0,13674000,0,0,0,49579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002330,COG0162,0,0,0,0,0,0,0,22112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5334000,4149700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002439,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146600,0,0,0,0,0,0,0,0,0,0,7573300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002478,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9726400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23151000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47904000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25979000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24778000,0,0,0,0,0,0,0,8284100,0,0,0,0,0,0,0,0,0,0,15923000,0,0,0,0
MGYG000003065,COG0162,0,0,0,0,4374100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11768000,0,0,0,0,0,0,0,0,10096000,0,9151300,0,0,0,0,0,0,5071200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330500,0,0,0,0,5281200,5935200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003291,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43256000,29648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003521,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36666000,20343000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24412000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003929,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11254000,0,4721300,42570000,2847000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37223000,48698000
MGYG000004390,COG0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000000908,COG1217,0,0,0,0,0,0,0,0,0,0,0,4194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11556000,0,0,2904400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23536000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17326000,0,0,0,0,0,0,38403000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17915000,16626000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001239,COG1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14743000,18178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001332,COG1217,0,0,0,0,55647000,0,170440000,138540000,46476000,0,0,0,0,0,0,0,0,25804000,0,0,68222000,0,0,0,106910000,0,0,0,121380000,0,0,0,0,0,0,23817000,0,67166000,131040000,95570000,14124000,43399000,70562000,54210000,54432000,76769000,91390000,81315000,76213000,12792000,122860000,84072000,0,0,0,153860000,105700000,51761000,122590000,88466000,42475000,0,50079000,0,14944000,0,63979000,14513000,0,57398000,0,43552000,70074000,52282000,66470000,38424000,116630000,127550000,0,34404000,0,0,0,0,60464000,27209000,0,0,65186000,63132000,0,39373000,0,0,143560000,157030000,6194300,372430000,81157000,79000000,77119000,54820000,98199000,0,189110000,244160000,110790000,0,145860000,0,0,0,0,0,0,0,0,0,34343000,0,0,0,146680000,77062000,75156000,0,0,0,112220000,173560000,0,32442000,27699000,0,84576000,58325000,20424000,0,0,0,0,0,0,46616000,25204000,32224000,171350000,0,98885000,0,220740000,88146000,45274000,103240000,126300000,0,41036000,0,0,0,0,89505000,68365000,16108000,33334000,33256000,23468000,121090000,0,0,0,0,0,0,0,0,0,0,0,80349000,155250000,110170000,41901000,0,153240000,79169000,39605000,63442000,0,34796000,0,0,0,0,0,0,0,105890000,91588000,0,0,222510000,294930000
MGYG000002040,COG1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15534000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12061000,14863000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002549,COG1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4647900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000002641,COG1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003064,COG1217,0,0,0,0,0,0,35909000,29075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18096000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57315000,38785000,39272000,0,0,0,0,6391500,0,50366000,0,0,0,0,0,0,0,0,10913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9456300,6362700,0,0,0,0,0,0,9258400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11422000,10111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23284000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000003452,COG1217,0,0,0,0,0,0,0,12929000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17505000,5153500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36130000,32988000,31190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11094000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19797000,24949000,95788000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000004629,COG1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17727000,0,6242700,0,0,9605700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16463000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000000196,COG5434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6984000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001018,COG5434,0,0,0,0,0,0,0,0,13122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19392000,13877000,16734000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20355000,33069000,0,0,0,0,34092000,25450000,0,0,0,0,0,31098000,23847000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGYG000001374,COG5434,0,0,0,0,65653000,35326000,0,0,15499000,0,0,234150000,231370000,0,0,0,48483000,72552000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22241000,43731000,79068000,0,0,0,0,0,0,0,0,72047000,45411000,0,0,0,69242000,61239000,516120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12964000,0,0,5142100,0,0,4763200,0,0,0,0,0,46487000,16811000,0,0,340790000,251260000,105180000,0,16898000,61231000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87420000,67393000,77488000,0,0,0,0,0,0,4974300,0,0,0,0,0,0,0,0,0,0,0,11213000,8307600,0,0,0,22772000,0,0,0,0,0,0,0,0,0,0,0,0,105480000,76044000,12459000,0,0,0,26187000,11783000,0,0,0,0,0,0,0,13187000,0,35274000,31134000,0,18554000,11699000,0,0,0,0,8292500,0,86293000,0,0,0,0,0,0,0,0,0,0,0,0,0
